host,source,sourcetype,index,_raw
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44546, ""timestamp"": ""2015-04-26 20:57:34.761000"", ""event_code"": ""0401101"", ""description"": ""Storage Controller temperature health state changed from level_2_unknown to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44547, ""timestamp"": ""2015-04-26 20:57:34.761000"", ""event_code"": ""0401501"", ""description"": ""Storage Controller internal processors health state was changed from level_3_warning to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44549, ""timestamp"": ""2015-04-26 20:38:26.108386"", ""event_code"": ""0401501"", ""description"": ""Removed alert: \""Internal processors health level is out of the expected normal range.\"" object: X1-SC2 [2]"", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44550, ""timestamp"": ""2015-04-27 07:14:29.653269"", ""event_code"": ""0401503"", ""description"": ""Storage Controller internal processors health state was changed from level_1_clear to level_3_warning."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44551, ""timestamp"": ""2015-04-27 07:14:29.711834"", ""event_code"": ""0401102"", ""description"": ""Storage Controller temperature health state changed from level_1_clear to level_2_unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44552, ""timestamp"": ""2015-04-27 07:14:29.897107"", ""event_code"": ""0401503"", ""description"": ""Raised alert: \""Internal processors health level is out of the expected normal range.\"" object: X1-SC2 [2] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44554, ""timestamp"": ""2015-04-27 07:33:41.920000"", ""event_code"": ""0401102"", ""description"": ""Storage Controller temperature health state changed from level_1_clear to level_2_unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44555, ""timestamp"": ""2015-04-27 07:33:41.920000"", ""event_code"": ""0401503"", ""description"": ""Storage Controller internal processors health state was changed from level_1_clear to level_3_warning."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44557, ""timestamp"": ""2015-04-27 07:14:30.729471"", ""event_code"": ""0401503"", ""description"": ""Update alert: \""Internal processors health level is out of the expected normal range.\"" object: X1-SC2 [2] severity: minor threshold:  state: outstanding"", ""severity"": ""minor"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44558, ""timestamp"": ""2015-04-27 07:15:29.682029"", ""event_code"": ""0401501"", ""description"": ""Storage Controller internal processors health state was changed from level_3_warning to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44559, ""timestamp"": ""2015-04-27 07:15:29.733091"", ""event_code"": ""0401101"", ""description"": ""Storage Controller temperature health state changed from level_2_unknown to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44560, ""timestamp"": ""2015-04-27 07:15:29.913304"", ""event_code"": ""0401503"", ""description"": ""Removed alert: \""Internal processors health level is out of the expected normal range.\"" object: X1-SC2 [2]"", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44562, ""timestamp"": ""2015-04-27 07:34:42.025000"", ""event_code"": ""0401101"", ""description"": ""Storage Controller temperature health state changed from level_2_unknown to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44563, ""timestamp"": ""2015-04-27 07:34:42.025000"", ""event_code"": ""0401501"", ""description"": ""Storage Controller internal processors health state was changed from level_3_warning to level_1_clear."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44564, ""timestamp"": ""2015-04-27 08:19:45.921615"", ""event_code"": ""5000200"", ""description"": ""Calling collector command: /xtremapp/utils/dossier.sh remote --level=small --timeout=normal -n 10.63.19.91:X1-SC1 -n 10.63.19.92:X1-SC2 -n 10.63.19.93:X2-SC1 -n 10.63.19.94:X2-SC2 -n localhost:xms /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_27_0819.tar.gz"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44565, ""timestamp"": ""2015-04-27 08:20:07.781211"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X1-SC1 [1]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44566, ""timestamp"": ""2015-04-27 08:20:07.961825"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44567, ""timestamp"": ""2015-04-27 08:20:27.428924"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X2-SC1 [3]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44568, ""timestamp"": ""2015-04-27 08:20:27.919337"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44569, ""timestamp"": ""2015-04-27 08:20:47.921047"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44570, ""timestamp"": ""2015-04-27 08:20:47.994614"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC1 [1] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44571, ""timestamp"": ""2015-04-27 08:21:07.564567"", ""event_code"": ""5000200"", ""description"": ""Power Status for X1-SC1 [1] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44572, ""timestamp"": ""2015-04-27 08:21:07.942019"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X1-SC2 [2]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44573, ""timestamp"": ""2015-04-27 08:21:08.011472"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44574, ""timestamp"": ""2015-04-27 08:21:08.072334"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44575, ""timestamp"": ""2015-04-27 08:21:08.138175"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44576, ""timestamp"": ""2015-04-27 08:21:08.196201"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC1 [1]"", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44577, ""timestamp"": ""2015-04-27 08:21:08.262989"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC1 [3] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44578, ""timestamp"": ""2015-04-27 08:21:47.370501"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X2-SC2 [4]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44579, ""timestamp"": ""2015-04-27 08:21:47.531243"", ""event_code"": ""5000200"", ""description"": ""Power Status for X2-SC1 [3] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44580, ""timestamp"": ""2015-04-27 08:21:48.120719"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44581, ""timestamp"": ""2015-04-27 08:21:48.271714"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44582, ""timestamp"": ""2015-04-27 08:21:48.335946"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44583, ""timestamp"": ""2015-04-27 08:21:48.396701"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC1 [3]"", ""severity"": ""information"", ""entity_details"": ""X2-SC1 [3]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44584, ""timestamp"": ""2015-04-27 08:21:48.505040"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC2 [2] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44585, ""timestamp"": ""2015-04-27 08:22:27.635903"", ""event_code"": ""5000200"", ""description"": ""Power Status for X1-SC2 [2] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44586, ""timestamp"": ""2015-04-27 08:22:27.721766"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44587, ""timestamp"": ""2015-04-27 08:22:27.793226"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44588, ""timestamp"": ""2015-04-27 08:22:27.864624"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X1-SC2 [2]"", ""severity"": ""information"", ""entity_details"": ""X1-SC2 [2]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44589, ""timestamp"": ""2015-04-27 08:22:27.929525"", ""event_code"": ""0400601"", ""description"": ""Raised alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC2 [4] severity: minor"", ""severity"": ""minor"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44590, ""timestamp"": ""2015-04-27 08:22:47.131856"", ""event_code"": ""5000200"", ""description"": ""Power Status for X2-SC2 [4] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44591, ""timestamp"": ""2015-04-27 08:22:47.520227"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from disconnected to connected."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44592, ""timestamp"": ""2015-04-27 08:22:47.607131"", ""event_code"": ""0400601"", ""description"": ""Removed alert: \""XMS is disconnected from the Storage Controller's IPMI.\"" object: X2-SC2 [4]"", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""software""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44593, ""timestamp"": ""2015-04-27 08:23:27.559605"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X1-SC1 [1]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44594, ""timestamp"": ""2015-04-27 08:23:27.743815"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44595, ""timestamp"": ""2015-04-27 08:23:47.306955"", ""event_code"": ""5000200"", ""description"": ""Power Status for X1-SC1 [1] connection restored"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44596, ""timestamp"": ""2015-04-27 08:23:47.488675"", ""event_code"": ""0400602"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to connected."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44597, ""timestamp"": ""2015-04-27 08:28:33.458412"", ""event_code"": ""5000200"", ""description"": ""Debug info collection error: returned code 0"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44598, ""timestamp"": ""2015-04-27 08:28:33.817258"", ""event_code"": ""5000200"", ""description"": ""Debug info collection error: [2015-04-27 08:19:46.340308 dossier(22420) INFO] Started ['/xtremapp/utils/dossier.pyc', 'remote', '--level=small', '--timeout=normal', '-n', '10.63.19.91:X1-SC1', '-n', '10.63.19.92:X1-SC2', '-n', '10.63.19.93:X2-SC1', '-n', '10.63.19.94:X2-SC2', '-n', 'localhost:xms', '/var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_27_0819.tar.gz']\n[2015-04-27 08:19:48.021704 dossier(22420) INFO] Running collector on X1-SC1\n[2015-04-27 08:19:48.022936 dossier(22420) INFO] Running collector on X1-SC2\n[2015-04-27 08:19:48.026376 dossier(22420) INFO] Running collector on X2-SC1\n[2015-04-27 08:19:48.028286 dossier(22420) INFO] Running collector on X2-SC2\n[2015-04-27 08:19:48.033370 dossier(22420) INFO] Running collector on xms\n[2015-04-27 08:25:43.550284 dossier(22420) INFO] Total size to copy: 446MB\n[2015-04-27 08:25:43.560540 dossier(22420) INFO] Available size to copy: 664528MB\n[2015-04-27 08:25:43.563226 dossier(22420) INFO] Copying ssh://root@10.63.19.91/var/common/dossier/logs/crit-messages-20150427-1430073064.gz to /var/common/dossier/X1-SC1/logs\n[2015-04-27 08:25:43.565150 dossier(22420) INFO] Copying ssh://root@10.63.19.93/var/common/dossier/logs/crit-messages-20150427-1430073064.gz to /var/common/dossier/X2-SC1/logs\n[2015-04-27 08:25:43.566882 dossier(22420) INFO] Copying ssh://root@10.63.19.94/var/common/dossier/logs/crit-messages-20150427-1430073064.gz to /var/common/dossier/X2-SC2/logs\n[2015-04-27 08:25:43.567200 dossier(22420) INFO] Copying ssh://root@10.63.19.92/var/common/dossier/logs/crit-messages-20150427-1430073064.gz to /var/common/dossier/X1-SC2/logs\n[2015-04-27 08:25:43.813024 dossier(22420) INFO] Copying ssh://root@10.63.19.92/var/common/dossier/system/341 to /var/common/dossier/X1-SC2/system\n[2015-04-27 08:25:43.821112 dossier(22420) INFO] Copying ssh://root@10.63.19.94/var/common/dossier/system/341 to /var/common/dossier/X2-SC2/system\n[2015-04-27 08:25:43.826432 dossier(22420) INFO] Copying ssh://root@10.63.19.93/var/common/dossier/system/339 to /var/common/dossier/X2-SC1/system\n[2015-04-27 08:25:43.852818 dossier(22420) INFO] Copying ssh://root@10.63.19.91/var/common/dossier/system/344 to /var/common/dossier/X1-SC1/system\n[2015-04-27 08:26:28.319792 dossier(22420) INFO] Copying /var/common/dossier/latest to /var/common/dossier/small\n[2015-04-27 08:26:29.120358 dossier(22420) INFO] Copying xms shows dir to /var/common/dossier/small/xms/xmcli\n[2015-04-27 08:26:29.282124 dossier(22420) INFO] building sanscrit report\n[2015-04-27 08:28:29.294882 dossier(22420) INFO] sanscript timed out\n[2015-04-27 08:28:29.295866 dossier(22420) INFO] creating /var/common/dossier/output.tar.gz from /var/common/dossier/small\n[2015-04-27 08:28:33.770282 dossier(22420) INFO] moving /var/common/dossier/output-tar to /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_27_0819.tar.gz\n"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44599, ""timestamp"": ""2015-04-27 08:28:34.034992"", ""event_code"": ""5000200"", ""description"": ""Debug info collection output: Successfully collected dossier on xms\nSuccessfully collected dossier on X1-SC1\nSuccessfully collected dossier on X1-SC2\nSuccessfully collected dossier on X2-SC1\nSuccessfully collected dossier on X2-SC2\nCreated /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_27_0819.tar.gz\n"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44600, ""timestamp"": ""2015-04-27 08:28:35.590741"", ""event_code"": ""5000200"", ""description"": ""SYR notification sent"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44601, ""timestamp"": ""2015-04-27 08:29:17.682682"", ""event_code"": ""5000200"", ""description"": ""Removed 0 old events..."", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44602, ""timestamp"": ""2015-04-27 08:29:23.035007"", ""event_code"": ""5000200"", ""description"": ""Removed 17280 old PerformanceHistoryMonitor monitoring data records..."", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44603, ""timestamp"": ""2015-04-27 13:48:32.082000"", ""event_code"": ""0400301"", ""description"": ""State of the storage Controller SAS HBA 2 (connected to DAE) was changed from unknown_value to up."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44604, ""timestamp"": ""2015-04-27 13:48:32.082000"", ""event_code"": ""0403602"", ""description"": ""SAS port 2 rate changed  from unknown to 6gbps"", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44605, ""timestamp"": ""2015-04-27 13:48:33.084000"", ""event_code"": null, ""description"": ""State of the storage Controller SAS HBA 2 (connected to DAE) was changed from up to unknown value 3."", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44606, ""timestamp"": ""2015-04-27 13:48:33.084000"", ""event_code"": ""0403605"", ""description"": ""SAS port 2 rate changed  from 6gbps to unknown"", ""severity"": ""information"", ""entity_details"": ""X2-SC2 [4]"", ""entity"": ""StorageController"", ""classification"": ""hardware""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44607, ""timestamp"": ""2015-04-28 08:19:45.642529"", ""event_code"": ""5000200"", ""description"": ""Calling collector command: /xtremapp/utils/dossier.sh remote --level=small --timeout=normal -n 10.63.19.91:X1-SC1 -n 10.63.19.92:X1-SC2 -n 10.63.19.93:X2-SC1 -n 10.63.19.94:X2-SC2 -n localhost:xms /var/www/xtremapp/DebugInfo/XtremIODossier_laasxio_2015_04_28_0819.tar.gz"", ""severity"": ""information"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44608, ""timestamp"": ""2015-04-28 08:19:54.520158"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X1-SC1 [1]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44609, ""timestamp"": ""2015-04-28 08:19:54.708515"", ""event_code"": null, ""description"": ""Storage Controller IPMI connection with XMS changed its state from connected to unknown."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44610, ""timestamp"": ""2015-04-28 08:20:34.142932"", ""event_code"": ""5000200"", ""description"": ""Get power status via IPMI failed for Storage Controller X2-SC1 [3]: <Fault 600: 'power_status_rejected'>"", ""severity"": ""minor"", ""entity_details"": null, ""entity"": null, ""classification"": ""activity""}}"
liacs253,xtremio://liaeo095.lss.emc.com::events,emc:xtremio:rest,main,"{""events"": {""id"": 44611, ""timestamp"": ""2015-04-28 08:20:34.646327"", ""event_code"": ""0400601"", ""description"": ""Storage Controller IPMI connection with XMS changed its state from unknown to disconnected."", ""severity"": ""information"", ""entity_details"": ""X1-SC1 [1]"", ""entity"": ""StorageController"", ""classification"": ""state_change""}}"
